"date","avg_price"
2019-08-21,188.094601575617
2019-08-22,188.219811442593
2019-08-23,196.448133582619
2019-08-24,196.192604998712
2019-08-25,187.503444723456
2019-08-26,187.225935226322
2019-08-27,187.2609955567
2019-08-28,187.512127645886
2019-08-29,187.701202649688
2019-08-30,195.991250080422
2019-08-31,195.906448916608
2019-09-01,186.723489241077
2019-09-02,187.633314894206
2019-09-03,187.482155208189
2019-09-04,187.40470751125
2019-09-05,187.619980614788
2019-09-06,195.192257081515
2019-09-07,195.380342176352
2019-09-08,187.743254462433
2019-09-09,187.768969579378
2019-09-10,187.672853185596
2019-09-11,187.824645205954
2019-09-12,187.597810269559
2019-09-13,195.031831707148
2019-09-14,194.887997232791
2019-09-15,187.185072563925
2019-09-16,187.335361637395
2019-09-17,187.196639701307
2019-09-18,187.235522036947
2019-09-19,187.460857538036
2019-09-20,194.95685840708
2019-09-21,194.834336307671
2019-09-22,187.386103052908
2019-09-23,187.238447192098
2019-09-24,187.276526664825
2019-09-25,187.364340013822
2019-09-26,187.273028816253
2019-09-27,194.449785882028
2019-09-28,194.640607734807
2019-09-29,187.10529942802
2019-09-30,187.074375043041
2019-10-01,185.639887098995
2019-10-02,185.716184573003
2019-10-03,185.807262954796
2019-10-04,193.884893573052
2019-10-05,193.842591316334
2019-10-06,185.635519163284
2019-10-07,185.26324845148
2019-10-08,185.431137724551
2019-10-09,185.473832805399
2019-10-10,185.567504302926
2019-10-11,193.372387238724
2019-10-12,193.295667125172
2019-10-13,185.237433816957
2019-10-14,185.277139910622
2019-10-15,184.953026134801
2019-10-16,185.03397757755
2019-10-17,185.195350116935
2019-10-18,193.06233248574
2019-10-19,192.739318587718
2019-10-20,185.001029088913
2019-10-21,184.941717580833
2019-10-22,184.941802209869
2019-10-23,184.981748318924
2019-10-24,184.818393960192
2019-10-25,192.326474622771
2019-10-26,192.161051259178
2019-10-27,184.421547112879
2019-10-28,184.314326883491
2019-10-29,184.438842011388
2019-10-30,184.573554625883
2019-10-31,184.927719105747
2019-11-01,190.944706767946
2019-11-02,191.108313376668
2019-11-03,183.188384010933
2019-11-04,182.940690690691
2019-11-05,182.756273867976
2019-11-06,182.404817139738
2019-11-07,182.586543049969
2019-11-08,190.130425894378
2019-11-09,190.125204359673
2019-11-10,182.551606753813
2019-11-11,182.381691867593
2019-11-12,182.232699256835
2019-11-13,182.343215429701
2019-11-14,182.443490115883
2019-11-15,190.078348548849
2019-11-16,190.067356807192
2019-11-17,182.447841481683
2019-11-18,182.184761125877
2019-11-19,182.186801199891
2019-11-20,182.230774475048
2019-11-21,182.412618382503
2019-11-22,189.726312921463
2019-11-23,189.726560370673
2019-11-24,182.367348329925
2019-11-25,181.984514632649
2019-11-26,181.790476841099
2019-11-27,181.883959745328
2019-11-28,182.170773442847
2019-11-29,189.292766306577
2019-11-30,189.66266703027
2019-12-01,182.289423470083
2019-12-02,182.069339333197
2019-12-03,182.281090289608
2019-12-04,182.018617021277
2019-12-05,182.435492651062
